actor1,actor2,relation_exist,relation_label,confidence,runtime_seconds
FINANCE MINIST,MIGRANT WORKER,1,1,0.984149,0.000132
FINANCE MINIST,MINIST,1,1,0.961311,1.5e-05
FINANCE MINIST,MINIST OF WOMEN,0,0,0.0,7.9e-05
FINANCE MINIST,MINISTRY,0,0,0.0,7.9e-05
FINANCE MINIST,MUMBAI,1,1,0.751459,4.4e-05
FINANCE MINIST,MUSLIM,1,1,0.979715,0.000112
FINANCE MINIST,MYANMAR,1,-1,0.990219,0.000121
FINANCE MINIST,NATIONAL BOARD OF REVENUE,0,0,0.0,7.9e-05
FINANCE MINIST,NATIONAL ECONOMIC COUNCIL,1,1,0.966552,9.3e-05
FINANCE MINIST,NATIONAL SECURITY ADVISER,0,0,0.0,7.9e-05
FINANCE MINIST,NEPAL,1,1,0.692828,5.5e-05
FINANCE MINIST,NEPALI,1,-1,0.993332,0.000107
FINANCE MINIST,NEW DELHI,1,1,0.980435,5.9e-05
FINANCE MINIST,PAKISTAN,1,-1,0.986787,2.9e-05
FINANCE MINIST,PARLIAMENT,1,1,0.5,7e-06
FINANCE MINIST,PARLIAMENTARIAN,0,0,0.0,8e-05
FINANCE MINIST,PARTY LEADER,1,-1,0.970919,0.000141
FINANCE MINIST,POLICE,1,1,0.751459,4.1e-05
FINANCE MINIST,PRESIDENT,1,1,0.976607,0.000123
FINANCE MINIST,PRIME MINISTER,1,1,0.982693,4.8e-05
FINANCE MINIST,PROFESSOR,0,0,0.0,8.1e-05
FINANCE MINIST,PROTESTER,1,-1,0.902912,7e-05
FINANCE MINIST,PUNE,1,1,0.77622,2.6e-05
FINANCE MINIST,RAJSHAHI,0,0,0.0,8.1e-05
FINANCE MINIST,REPRESENTATIVES,1,1,0.96371,9.7e-05
FINANCE MINIST,REUTERS,1,1,0.974391,7.5e-05
FINANCE MINIST,RIGHTS GROUP,1,-1,0.953968,0.00011
FINANCE MINIST,RULING PARTY,1,1,0.958971,0.000103
FINANCE MINIST,SALAUDDIN,0,0,0.0,0.000129
FINANCE MINIST,SAUDI ARABIA,0,0,0.0,9.1e-05
FINANCE MINIST,SENA,1,1,0.947706,0.000141
FINANCE MINIST,SINGAPORE,1,-1,0.991202,0.000133
FINANCE MINIST,SOMALIA,0,0,0.0,8e-05
FINANCE MINIST,SPOKESMAN,1,-1,0.5,0.000139
FINANCE MINIST,STATE MINIST,0,0,0.0,7.9e-05
FINANCE MINIST,STUDENT,1,-1,0.985248,4.6e-05
FINANCE MINIST,SUPREME COURT,0,0,0.0,7.9e-05
FINANCE MINIST,SYRIA,1,1,0.97916,0.000143
FINANCE MINIST,TANGAIL,1,-1,0.914843,0.000147
FINANCE MINIST,THE EUROPEAN UNION,0,0,0.0,7.9e-05
FINANCE MINIST,THE OPPOSITION,1,-1,0.987475,0.00013
FINANCE MINIST,THE PM,0,0,0.0,8e-05
FINANCE MINIST,THE UN,1,1,0.991583,8e-05
FINANCE MINIST,THE US,1,1,0.958971,9.9e-05
FINANCE MINIST,TRADER,1,-1,0.971477,0.000146
FINANCE MINIST,TRIBUNAL,1,1,0.981397,0.000143
FINANCE MINIST,TURKEY,1,1,0.965929,0.000139
FINANCE MINIST,TURKISH,1,1,0.947706,0.000132
FINANCE MINIST,UNICEF,1,1,0.708953,9e-05
FINANCE MINIST,UNITED KINGDOM,1,-1,0.76759,2.5e-05
FINANCE MINIST,UNITED NATIONS,0,0,0.0,7.9e-05
FINANCE MINIST,VOTER,1,1,0.72068,8.7e-05
FINANCE MINIST,WEST BENGAL,1,-1,0.951783,2.3e-05
FINANCE MINIST,WORKER,0,0,0.0,8e-05
FINANCE MINIST,WORLD HEALTH ORGANIZATION,1,1,0.974067,0.000127
FISHER,GAZIPUR,0,0,0.0,6e-06
FISHER,GENEVA,0,0,0.0,5e-06
FISHER,GOVERNMENT,0,0,0.0,5e-06
FISHER,HEALTH DEPARTMENT,0,0,0.0,4e-06
FISHER,HEALTH MINIST,0,0,0.0,4e-06
FISHER,HINDU,0,0,0.0,4e-06
FISHER,HOSPITAL,0,0,0.0,4e-06
FISHER,INDUSTRY,0,0,0.0,4e-06
FISHER,INTELLIGENCE,0,0,0.0,4e-06
FISHER,INTERIM GOVERNMENT,0,0,0.0,4e-06
FISHER,INTERIOR MINIST,0,0,0.0,4e-06
FISHER,IRAN,0,0,0.0,4e-06
FISHER,ISLAM,0,0,0.0,4e-06
FISHER,JOURNALIST,0,0,0.0,4e-06
FISHER,JUDICIARY,0,0,0.0,4e-06
FISHER,JUNTA CHIEF,0,0,0.0,4e-06
FISHER,KHALEDA ZIA,0,0,0.0,4e-06
FISHER,KHULNA,0,0,0.0,4e-06
FISHER,KISHOREGANJ,0,0,0.0,4e-06
FISHER,LAWMAKER,0,0,0.0,5e-06
FISHER,LONDON,0,0,0.0,4e-06
FISHER,MEDIA,0,0,0.0,4e-06
FISHER,MIGRANT WORKER,0,0,0.0,4e-06
FISHER,MINIST,0,0,0.0,4e-06
FISHER,MINIST OF WOMEN,0,0,0.0,4e-06
FISHER,MINISTRY,0,0,0.0,4e-06
FISHER,MUMBAI,0,0,0.0,4e-06
FISHER,MUSLIM,0,0,0.0,4e-06
FISHER,MYANMAR,0,0,0.0,4e-06
FISHER,NATIONAL BOARD OF REVENUE,0,0,0.0,4e-06
FISHER,NATIONAL ECONOMIC COUNCIL,0,0,0.0,4e-06
FISHER,NATIONAL SECURITY ADVISER,0,0,0.0,4e-06
FISHER,NEPAL,0,0,0.0,4e-06
FISHER,NEPALI,0,0,0.0,4e-06
FISHER,NEW DELHI,0,0,0.0,4e-06
FISHER,PAKISTAN,0,0,0.0,4e-06
FISHER,PARLIAMENT,0,0,0.0,4e-06
FISHER,PARLIAMENTARIAN,1,1,0.955722,7e-06
FISHER,PARTY LEADER,0,0,0.0,4e-06
FISHER,POLICE,0,0,0.0,4e-06
FISHER,PRESIDENT,0,0,0.0,4e-06
FISHER,PRIME MINISTER,0,0,0.0,4e-06
FISHER,PROFESSOR,0,0,0.0,4e-06
FISHER,PROTESTER,0,0,0.0,4e-06
FISHER,PUNE,0,0,0.0,4e-06
FISHER,RAJSHAHI,0,0,0.0,4e-06
FISHER,REPRESENTATIVES,0,0,0.0,4e-06
FISHER,REUTERS,0,0,0.0,4e-06
FISHER,RIGHTS GROUP,0,0,0.0,4e-06
FISHER,RULING PARTY,0,0,0.0,4e-06
FISHER,SALAUDDIN,0,0,0.0,4e-06
FISHER,SAUDI ARABIA,0,0,0.0,5e-06
FISHER,SENA,0,0,0.0,4e-06
FISHER,SINGAPORE,0,0,0.0,4e-06
FISHER,SOMALIA,0,0,0.0,4e-06
FISHER,SPOKESMAN,0,0,0.0,4e-06
FISHER,STATE MINIST,0,0,0.0,5e-06
FISHER,STUDENT,0,0,0.0,4e-06
FISHER,SUPREME COURT,0,0,0.0,4e-06
FISHER,SYRIA,0,0,0.0,7e-06
FISHER,TANGAIL,0,0,0.0,5e-06
FISHER,THE EUROPEAN UNION,0,0,0.0,5e-06
FISHER,THE OPPOSITION,0,0,0.0,4e-06
FISHER,THE PM,0,0,0.0,4e-06
FISHER,THE UN,0,0,0.0,5e-06
FISHER,THE US,0,0,0.0,4e-06
FISHER,TRADER,0,0,0.0,4e-06
FISHER,TRIBUNAL,0,0,0.0,4e-06
FISHER,TURKEY,0,0,0.0,5e-06
FISHER,TURKISH,0,0,0.0,4e-06
FISHER,UNICEF,0,0,0.0,4e-06
FISHER,UNITED KINGDOM,0,0,0.0,4e-06
FISHER,UNITED NATIONS,0,0,0.0,4e-06
FISHER,VOTER,0,0,0.0,4e-06
FISHER,WEST BENGAL,0,0,0.0,4e-06
FISHER,WORKER,0,0,0.0,4e-06
FISHER,WORLD HEALTH ORGANIZATION,0,0,0.0,4e-06
GAZIPUR,GENEVA,1,1,0.998032,6.7e-05
GAZIPUR,GOVERNMENT,1,1,0.953947,3.7e-05
GAZIPUR,HEALTH DEPARTMENT,0,0,0.0,8.6e-05
GAZIPUR,HEALTH MINIST,1,1,0.983229,0.000143
GAZIPUR,HINDU,1,-1,0.998491,5e-05
GAZIPUR,HOSPITAL,0,0,0.0,8.4e-05
GAZIPUR,INDUSTRY,1,1,0.981169,8.6e-05
GAZIPUR,INTELLIGENCE,1,1,0.997639,6.3e-05
GAZIPUR,INTERIM GOVERNMENT,1,1,0.98892,0.000132
GAZIPUR,INTERIOR MINIST,0,0,0.0,8.2e-05
GAZIPUR,IRAN,0,0,0.0,8.1e-05
GAZIPUR,ISLAM,1,1,0.953947,4.2e-05
GAZIPUR,JOURNALIST,1,1,0.99515,9e-05
GAZIPUR,JUDICIARY,0,0,0.0,8.5e-05
GAZIPUR,JUNTA CHIEF,1,1,0.998685,0.000122
GAZIPUR,KHALEDA ZIA,1,-1,0.959815,0.000149
GAZIPUR,KHULNA,1,-1,0.995895,8.3e-05
GAZIPUR,KISHOREGANJ,0,0,0.0,8.2e-05
GAZIPUR,LAWMAKER,1,-1,0.988158,0.00011
GAZIPUR,LONDON,1,1,0.994246,2.8e-05
GAZIPUR,MEDIA,1,-1,0.994477,8.6e-05
GAZIPUR,MIGRANT WORKER,1,1,0.995915,0.000118
GAZIPUR,MINIST,1,1,0.959772,3e-05
GAZIPUR,MINIST OF WOMEN,0,0,0.0,8.4e-05
GAZIPUR,MINISTRY,0,0,0.0,8.1e-05
GAZIPUR,MUMBAI,1,-1,0.995786,8.4e-05
GAZIPUR,MUSLIM,1,1,0.994347,9.3e-05
GAZIPUR,MYANMAR,1,-1,0.998301,0.000107
GAZIPUR,NATIONAL BOARD OF REVENUE,0,0,0.0,8.1e-05
GAZIPUR,NATIONAL ECONOMIC COUNCIL,1,1,0.98858,6.5e-05
GAZIPUR,NATIONAL SECURITY ADVISER,0,0,0.0,8.1e-05
GAZIPUR,NEPAL,1,-1,0.992926,0.000105
GAZIPUR,NEPALI,1,-1,0.998841,8.4e-05
GAZIPUR,NEW DELHI,1,1,0.994323,9.3e-05
GAZIPUR,PAKISTAN,1,-1,0.986264,0.00014
GAZIPUR,PARLIAMENT,1,1,0.996585,8.7e-05
GAZIPUR,PARLIAMENTARIAN,0,0,0.0,9.4e-05
GAZIPUR,PARTY LEADER,1,-1,0.988707,0.00014
GAZIPUR,POLICE,1,1,0.990305,5.5e-05
GAZIPUR,PRESIDENT,1,1,0.975768,0.000135
GAZIPUR,PRIME MINISTER,1,1,0.995709,2.1e-05
GAZIPUR,PROFESSOR,0,0,0.0,8.5e-05
GAZIPUR,PROTESTER,1,-1,0.99528,0.000105
GAZIPUR,PUNE,1,-1,0.996696,0.000103
GAZIPUR,RAJSHAHI,0,0,0.0,9.5e-05
GAZIPUR,REPRESENTATIVES,1,1,0.986478,7.6e-05
GAZIPUR,REUTERS,1,1,0.989504,4.1e-05
GAZIPUR,RIGHTS GROUP,1,-1,0.994704,0.000132
GAZIPUR,RULING PARTY,1,1,0.982558,7.4e-05
GAZIPUR,SALAUDDIN,0,0,0.0,8.7e-05
GAZIPUR,SAUDI ARABIA,0,0,0.0,8.2e-05
GAZIPUR,SENA,1,1,0.971143,0.000123
GAZIPUR,SINGAPORE,1,-1,0.998479,0.000122
GAZIPUR,SOMALIA,0,0,0.0,8.1e-05
GAZIPUR,SPOKESMAN,1,-1,0.966224,0.00015
GAZIPUR,STATE MINIST,0,0,0.0,8.1e-05
GAZIPUR,STUDENT,1,-1,0.997017,2e-05
GAZIPUR,SUPREME COURT,0,0,0.0,8e-05
GAZIPUR,SYRIA,1,1,0.993271,0.00014
GAZIPUR,TANGAIL,1,1,0.983128,0.000152
GAZIPUR,THE EUROPEAN UNION,0,0,0.0,8.1e-05
GAZIPUR,THE OPPOSITION,1,-1,0.997339,0.000109
GAZIPUR,THE PM,0,0,0.0,8e-05
GAZIPUR,THE UN,1,1,0.998533,4.6e-05
GAZIPUR,THE US,1,1,0.982558,7.6e-05
GAZIPUR,TRADER,1,-1,0.970566,0.00015
GAZIPUR,TRIBUNAL,1,1,0.994531,0.000137
GAZIPUR,TURKEY,1,1,0.98468,0.000135
GAZIPUR,TURKISH,1,1,0.971143,0.000125
GAZIPUR,UNICEF,1,1,0.991849,0.000144
GAZIPUR,UNITED KINGDOM,1,1,0.959772,3.5e-05
GAZIPUR,UNITED NATIONS,0,0,0.0,8.1e-05
GAZIPUR,VOTER,1,-1,0.976393,8.6e-05
GAZIPUR,WEST BENGAL,1,-1,0.998655,0.000118
GAZIPUR,WORKER,0,0,0.0,8.2e-05
GAZIPUR,WORLD HEALTH ORGANIZATION,1,1,0.985348,0.000118
GENEVA,GOVERNMENT,1,1,0.980107,4.7e-05
GENEVA,HEALTH DEPARTMENT,0,0,0.0,8.5e-05
GENEVA,HEALTH MINIST,1,1,0.990279,0.000148
GENEVA,HINDU,1,-1,0.98921,2.7e-05
GENEVA,HOSPITAL,0,0,0.0,8.3e-05
GENEVA,INDUSTRY,1,1,0.991774,8.9e-05
GENEVA,INTELLIGENCE,1,1,0.980401,3.1e-05
GENEVA,INTERIM GOVERNMENT,1,1,0.931776,0.000121
GENEVA,INTERIOR MINIST,0,0,0.0,8.5e-05
GENEVA,IRAN,0,0,0.0,8.1e-05
GENEVA,ISLAM,1,1,0.980107,5.1e-05
GENEVA,JOURNALIST,1,1,0.949675,5.4e-05
GENEVA,JUDICIARY,0,0,0.0,8.1e-05
GENEVA,JUNTA CHIEF,1,-1,0.998587,0.000125
GENEVA,KHALEDA ZIA,1,-1,0.976472,0.000152
GENEVA,KHULNA,1,-1,0.998096,9.1e-05
GENEVA,KISHOREGANJ,0,0,0.0,8.1e-05
GENEVA,LAWMAKER,1,-1,0.994483,0.00012
GENEVA,LONDON,1,1,0.998425,3.5e-05
GENEVA,MEDIA,1,-1,0.997436,0.000103
GENEVA,MIGRANT WORKER,1,1,0.986829,0.000102
GENEVA,MINIST,1,1,0.982683,3.8e-05
GENEVA,MINIST OF WOMEN,0,0,0.0,8.1e-05
GENEVA,MINISTRY,0,0,0.0,8.1e-05
GENEVA,MUMBAI,1,-1,0.998045,9.1e-05
GENEVA,MUSLIM,1,-1,0.989017,9.8e-05
GENEVA,MYANMAR,1,1,0.997703,0.000108
GENEVA,NATIONAL BOARD OF REVENUE,0,0,0.0,8.2e-05
GENEVA,NATIONAL ECONOMIC COUNCIL,1,1,0.995033,7.4e-05
GENEVA,NATIONAL SECURITY ADVISER,0,0,0.0,8e-05
GENEVA,NEPAL,1,-1,0.996713,0.000119
GENEVA,NEPALI,1,-1,0.995793,5.4e-05
GENEVA,NEW DELHI,1,1,0.998446,3.3e-05
GENEVA,PAKISTAN,1,-1,0.994017,7.4e-05
GENEVA,PARLIAMENT,1,1,0.998416,8.5e-05
GENEVA,PARLIAMENTARIAN,0,0,0.0,8.2e-05
GENEVA,PARTY LEADER,1,-1,0.930384,0.000126
GENEVA,POLICE,1,1,0.995787,5.9e-05
GENEVA,PRESIDENT,1,1,0.988635,0.000138
GENEVA,PRIME MINISTER,1,1,0.918031,7e-06
GENEVA,PROFESSOR,0,0,0.0,8.2e-05
GENEVA,PROTESTER,1,-1,0.99781,9.4e-05
GENEVA,PUNE,1,-1,0.998468,8.9e-05
GENEVA,RAJSHAHI,0,0,0.0,8.4e-05
GENEVA,REPRESENTATIVES,1,1,0.994111,7.9e-05
GENEVA,REUTERS,1,1,0.997117,4.8e-05
GENEVA,RIGHTS GROUP,1,-1,0.996812,0.000134
GENEVA,RULING PARTY,1,1,0.992387,8.2e-05
GENEVA,SALAUDDIN,0,0,0.0,8.4e-05
GENEVA,SAUDI ARABIA,0,0,0.0,8.1e-05
GENEVA,SENA,1,1,0.73879,0.000105
GENEVA,SINGAPORE,1,1,0.998335,0.000131
GENEVA,SOMALIA,0,0,0.0,8.1e-05
GENEVA,SPOKESMAN,1,-1,0.860727,0.000356
GENEVA,STATE MINIST,0,0,0.0,9.9e-05
GENEVA,STUDENT,1,-1,0.999185,3.6e-05
GENEVA,SUPREME COURT,0,0,0.0,8.7e-05
GENEVA,SYRIA,1,1,0.976037,0.000144
GENEVA,TANGAIL,1,1,0.989795,0.000156
GENEVA,THE EUROPEAN UNION,0,0,0.0,8.4e-05
GENEVA,THE OPPOSITION,1,-1,0.992146,9.1e-05
GENEVA,THE PM,0,0,0.0,8.3e-05
GENEVA,THE UN,1,1,0.989606,2.6e-05
GENEVA,THE US,1,1,0.992387,8.2e-05
GENEVA,TRADER,1,-1,0.985026,0.000153
GENEVA,TRIBUNAL,1,1,0.981299,0.000137
GENEVA,TURKEY,1,1,0.904219,0.000132
GENEVA,TURKISH,1,1,0.73879,0.000107
GENEVA,UNICEF,1,1,0.995087,0.000152
GENEVA,UNITED KINGDOM,1,1,0.982683,4.4e-05
GENEVA,UNITED NATIONS,0,0,0.0,8.3e-05
GENEVA,VOTER,1,-1,0.98966,9.9e-05
GENEVA,WEST BENGAL,1,-1,0.99927,0.000128
GENEVA,WORKER,0,0,0.0,8.3e-05
GENEVA,WORLD HEALTH ORGANIZATION,1,1,0.995165,0.000131
GOVERNMENT,HEALTH DEPARTMENT,0,0,0.0,8.9e-05
GOVERNMENT,HEALTH MINIST,1,1,0.918783,0.000151
GOVERNMENT,HINDU,1,-1,0.983755,5.6e-05
GOVERNMENT,HOSPITAL,0,0,0.0,8.4e-05
GOVERNMENT,INDUSTRY,1,1,0.828889,8.6e-05
GOVERNMENT,INTELLIGENCE,1,1,0.977157,7.1e-05
GOVERNMENT,INTERIM GOVERNMENT,1,1,0.934807,0.000133
GOVERNMENT,INTERIOR MINIST,0,0,0.0,8.4e-05
GOVERNMENT,IRAN,0,0,0.0,8.3e-05
GOVERNMENT,ISLAM,1,1,0.5,4.7e-05
GOVERNMENT,JOURNALIST,1,1,0.960706,9.6e-05
GOVERNMENT,JUDICIARY,0,0,0.0,8.3e-05
GOVERNMENT,JUNTA CHIEF,1,1,0.995514,0.000131
GOVERNMENT,KHALEDA ZIA,1,-1,0.874993,0.000137
GOVERNMENT,KHULNA,1,-1,0.967364,8.8e-05
GOVERNMENT,KISHOREGANJ,0,0,0.0,8.3e-05
GOVERNMENT,LAWMAKER,1,-1,0.967426,5.3e-05
GOVERNMENT,LONDON,1,1,0.898902,3.6e-05
GOVERNMENT,MEDIA,1,-1,0.959791,9.6e-05
GOVERNMENT,MIGRANT WORKER,1,1,0.98165,0.000126
GOVERNMENT,MINIST,1,1,0.5,3.9e-05
GOVERNMENT,MINIST OF WOMEN,0,0,0.0,8.3e-05
GOVERNMENT,MINISTRY,0,0,0.0,8.2e-05
GOVERNMENT,MUMBAI,1,-1,0.966755,9.1e-05
GOVERNMENT,MUSLIM,1,1,0.959131,0.0001
GOVERNMENT,MYANMAR,1,-1,0.991126,0.000112
GOVERNMENT,NATIONAL BOARD OF REVENUE,0,0,0.0,8.3e-05
GOVERNMENT,NATIONAL ECONOMIC COUNCIL,1,1,0.960507,1.1e-05
GOVERNMENT,NATIONAL SECURITY ADVISER,0,0,0.0,8.3e-05
GOVERNMENT,NEPAL,1,-1,0.952199,0.000111
GOVERNMENT,NEPALI,1,-1,0.993254,9.3e-05
GOVERNMENT,NEW DELHI,1,1,0.899618,3.5e-05
GOVERNMENT,PAKISTAN,1,-1,0.851113,7.2e-05
GOVERNMENT,PARLIAMENT,1,1,0.971339,8.2e-05
GOVERNMENT,PARLIAMENTARIAN,0,0,0.0,8.1e-05
GOVERNMENT,PARTY LEADER,1,-1,0.933948,0.000139
GOVERNMENT,POLICE,1,1,0.872736,6e-05
GOVERNMENT,PRESIDENT,1,1,0.889439,0.000144
GOVERNMENT,PRIME MINISTER,1,1,0.913435,2.9e-05
GOVERNMENT,PROFESSOR,0,0,0.0,8.3e-05
GOVERNMENT,PROTESTER,1,-1,0.963992,9.3e-05
GOVERNMENT,PUNE,1,-1,0.972007,8.3e-05
GOVERNMENT,RAJSHAHI,0,0,0.0,8.3e-05
GOVERNMENT,REPRESENTATIVES,1,1,0.944464,1.2e-05
GOVERNMENT,REUTERS,1,1,0.862132,4.4e-05
GOVERNMENT,RIGHTS GROUP,1,-1,0.978429,0.000132
GOVERNMENT,RULING PARTY,1,1,0.834531,7.9e-05
GOVERNMENT,SALAUDDIN,0,0,0.0,8.1e-05
GOVERNMENT,SAUDI ARABIA,0,0,0.0,8.2e-05
GOVERNMENT,SENA,1,1,0.794467,0.000125
GOVERNMENT,SINGAPORE,1,-1,0.994886,0.000124
GOVERNMENT,SOMALIA,0,0,0.0,8.1e-05
GOVERNMENT,SPOKESMAN,1,1,0.5,0.000144
GOVERNMENT,STATE MINIST,0,0,0.0,8.2e-05
GOVERNMENT,STUDENT,1,-1,0.9288,2.7e-05
GOVERNMENT,SUPREME COURT,0,0,0.0,8e-05
GOVERNMENT,SYRIA,1,1,0.972345,0.000153
GOVERNMENT,TANGAIL,1,1,0.977232,0.000151
GOVERNMENT,THE EUROPEAN UNION,0,0,0.0,9.4e-05
GOVERNMENT,THE OPPOSITION,1,-1,0.987122,0.000119
GOVERNMENT,THE PM,0,0,0.0,8.2e-05
GOVERNMENT,THE UN,1,1,0.984098,5.2e-05
GOVERNMENT,THE US,1,1,0.908297,1.2e-05
GOVERNMENT,TRADER,1,-1,0.909381,0.000225
GOVERNMENT,TRIBUNAL,1,1,0.976669,0.000146
GOVERNMENT,TURKEY,1,1,0.918684,0.000142
GOVERNMENT,TURKISH,1,1,0.794467,0.000129
GOVERNMENT,UNICEF,1,1,0.969573,0.000152
GOVERNMENT,UNITED KINGDOM,1,1,0.5,4.3e-05
GOVERNMENT,UNITED NATIONS,0,0,0.0,8.4e-05
GOVERNMENT,VOTER,1,-1,0.838472,2.4e-05
GOVERNMENT,WEST BENGAL,1,-1,0.995422,0.00012
GOVERNMENT,WORKER,0,0,0.0,8.4e-05
GOVERNMENT,WORLD HEALTH ORGANIZATION,1,1,0.911538,0.000128
HEALTH DEPARTMENT,HEALTH MINIST,0,0,0.0,9e-06
HEALTH DEPARTMENT,HINDU,0,0,0.0,7e-06
HEALTH DEPARTMENT,HOSPITAL,0,0,0.0,6e-06
HEALTH DEPARTMENT,INDUSTRY,0,0,0.0,6e-06
HEALTH DEPARTMENT,INTELLIGENCE,0,0,0.0,6e-06
HEALTH DEPARTMENT,INTERIM GOVERNMENT,0,0,0.0,6e-06
HEALTH DEPARTMENT,INTERIOR MINIST,0,0,0.0,6e-06
HEALTH DEPARTMENT,IRAN,0,0,0.0,8e-06
HEALTH DEPARTMENT,ISLAM,0,0,0.0,6e-06
HEALTH DEPARTMENT,JOURNALIST,0,0,0.0,6e-06
HEALTH DEPARTMENT,JUDICIARY,0,0,0.0,6e-06
HEALTH DEPARTMENT,JUNTA CHIEF,0,0,0.0,6e-06
HEALTH DEPARTMENT,KHALEDA ZIA,0,0,0.0,6e-06
HEALTH DEPARTMENT,KHULNA,0,0,0.0,6e-06
HEALTH DEPARTMENT,KISHOREGANJ,0,0,0.0,6e-06
HEALTH DEPARTMENT,LAWMAKER,0,0,0.0,6e-06
HEALTH DEPARTMENT,LONDON,0,0,0.0,6e-06
HEALTH DEPARTMENT,MEDIA,0,0,0.0,6e-06
HEALTH DEPARTMENT,MIGRANT WORKER,0,0,0.0,6e-06
HEALTH DEPARTMENT,MINIST,0,0,0.0,6e-06
HEALTH DEPARTMENT,MINIST OF WOMEN,0,0,0.0,6e-06
HEALTH DEPARTMENT,MINISTRY,0,0,0.0,6e-06
HEALTH DEPARTMENT,MUMBAI,0,0,0.0,6e-06
HEALTH DEPARTMENT,MUSLIM,0,0,0.0,5e-06
HEALTH DEPARTMENT,MYANMAR,0,0,0.0,5e-06
HEALTH DEPARTMENT,NATIONAL BOARD OF REVENUE,0,0,0.0,6e-06
HEALTH DEPARTMENT,NATIONAL ECONOMIC COUNCIL,0,0,0.0,6e-06
HEALTH DEPARTMENT,NATIONAL SECURITY ADVISER,0,0,0.0,6e-06
HEALTH DEPARTMENT,NEPAL,0,0,0.0,6e-06
HEALTH DEPARTMENT,NEPALI,0,0,0.0,6e-06
HEALTH DEPARTMENT,NEW DELHI,0,0,0.0,6e-06
HEALTH DEPARTMENT,PAKISTAN,0,0,0.0,6e-06
HEALTH DEPARTMENT,PARLIAMENT,0,0,0.0,6e-06
HEALTH DEPARTMENT,PARLIAMENTARIAN,0,0,0.0,6e-06
HEALTH DEPARTMENT,PARTY LEADER,0,0,0.0,6e-06
HEALTH DEPARTMENT,POLICE,0,0,0.0,6e-06
HEALTH DEPARTMENT,PRESIDENT,0,0,0.0,6e-06
HEALTH DEPARTMENT,PRIME MINISTER,0,0,0.0,6e-06
HEALTH DEPARTMENT,PROFESSOR,0,0,0.0,6e-06
HEALTH DEPARTMENT,PROTESTER,0,0,0.0,6e-06
HEALTH DEPARTMENT,PUNE,0,0,0.0,6e-06
HEALTH DEPARTMENT,RAJSHAHI,1,1,0.71434,1e-05
HEALTH DEPARTMENT,REPRESENTATIVES,0,0,0.0,6e-06
HEALTH DEPARTMENT,REUTERS,0,0,0.0,6e-06
HEALTH DEPARTMENT,RIGHTS GROUP,0,0,0.0,6e-06
HEALTH DEPARTMENT,RULING PARTY,0,0,0.0,6e-06
HEALTH DEPARTMENT,SALAUDDIN,0,0,0.0,6e-06
HEALTH DEPARTMENT,SAUDI ARABIA,0,0,0.0,6e-06
HEALTH DEPARTMENT,SENA,0,0,0.0,6e-06
HEALTH DEPARTMENT,SINGAPORE,0,0,0.0,6e-06
HEALTH DEPARTMENT,SOMALIA,0,0,0.0,6e-06
HEALTH DEPARTMENT,SPOKESMAN,0,0,0.0,6e-06
HEALTH DEPARTMENT,STATE MINIST,0,0,0.0,6e-06
HEALTH DEPARTMENT,STUDENT,0,0,0.0,6e-06
HEALTH DEPARTMENT,SUPREME COURT,1,1,0.71434,1e-05
HEALTH DEPARTMENT,SYRIA,0,0,0.0,6e-06
HEALTH DEPARTMENT,TANGAIL,0,0,0.0,6e-06
HEALTH DEPARTMENT,THE EUROPEAN UNION,0,0,0.0,6e-06
HEALTH DEPARTMENT,THE OPPOSITION,0,0,0.0,6e-06
HEALTH DEPARTMENT,THE PM,0,0,0.0,6e-06
HEALTH DEPARTMENT,THE UN,0,0,0.0,6e-06
HEALTH DEPARTMENT,THE US,0,0,0.0,6e-06
HEALTH DEPARTMENT,TRADER,0,0,0.0,6e-06
HEALTH DEPARTMENT,TRIBUNAL,0,0,0.0,6e-06
HEALTH DEPARTMENT,TURKEY,0,0,0.0,6e-06
HEALTH DEPARTMENT,TURKISH,0,0,0.0,6e-06
HEALTH DEPARTMENT,UNICEF,0,0,0.0,6e-06
HEALTH DEPARTMENT,UNITED KINGDOM,0,0,0.0,6e-06
HEALTH DEPARTMENT,UNITED NATIONS,0,0,0.0,5e-06
HEALTH DEPARTMENT,VOTER,0,0,0.0,6e-06
HEALTH DEPARTMENT,WEST BENGAL,0,0,0.0,5e-06
HEALTH DEPARTMENT,WORKER,0,0,0.0,6e-06
HEALTH DEPARTMENT,WORLD HEALTH ORGANIZATION,0,0,0.0,6e-06
HEALTH MINIST,HINDU,1,-1,0.991467,0.000119
HEALTH MINIST,HOSPITAL,0,0,0.0,9.4e-05
HEALTH MINIST,INDUSTRY,1,1,0.957427,0.000115
HEALTH MINIST,INTELLIGENCE,1,1,0.989372,9.4e-05
HEALTH MINIST,INTERIM GOVERNMENT,1,1,0.971205,0.000137
HEALTH MINIST,INTERIOR MINIST,0,0,0.0,8.2e-05
HEALTH MINIST,IRAN,0,0,0.0,8.1e-05
HEALTH MINIST,ISLAM,1,1,0.918783,7.6e-05
HEALTH MINIST,JOURNALIST,1,1,0.984886,0.00011
HEALTH MINIST,JUDICIARY,0,0,0.0,8.1e-05
HEALTH MINIST,JUNTA CHIEF,1,1,0.991904,0.000132
HEALTH MINIST,KHALEDA ZIA,1,1,0.793472,0.000154
